window,symbol,checkpoint,path,direction,entry_price,sl_price,tp_price,one_R_dist,fee_drag_R_taker_taker,fee_drag_R_maker_taker,close_exit_4h_R,close_exit_4h_resolution,close_exit_8h_R,close_exit_8h_resolution,close_exit_24h_R,close_exit_24h_resolution,close_exit_48h_R,close_exit_48h_resolution,close_exit_100h_R,close_exit_100h_resolution
60d,DOGE/USDT:USDT,2026-03-19T11:30:00+00:00,15m_fast,SHORT,0.09412,0.1012012,0.0799576,0.0070812,0.0132915325086143,0.00930407275603,0.25278201434785064,close,0.09320454160311725,close,-0.012709710218607968,close,0.024007230412922895,close,-0.11156301191888367,close
60d,DOGE/USDT:USDT,2026-03-19T17:30:00+00:00,15m_fast,SHORT,0.09257,0.0994069,0.0788962,0.0068369,0.0135397621729146,0.0094778335210402,-0.14480246895522894,close,-0.22524828504146613,close,-0.16089163217247637,close,-0.21208442422735552,close,-0.362737497988854,close
60d,DOGE/USDT:USDT,2026-03-22T00:00:00+00:00,1h_continuation,SHORT,0.09129,0.09664528,0.08057944,0.00535528,0.0170467277154509,0.0119327094008156,-0.18486428347350742,close,0.0,close,0.2259452353565085,close,-0.5209811625162458,close,-1.0,sl_first
60d,DOGE/USDT:USDT,2026-03-22T06:30:00+00:00,15m_fast,SHORT,0.09193,0.09753705,0.08071591,0.00560705,0.0163954307523564,0.0114768015266494,0.15694527425294796,close,0.067771822972863,close,0.20509893794419495,close,-0.2728707609170604,close,-1.0,sl_first
60d,DOGE/USDT:USDT,2026-03-22T19:00:00+00:00,15m_fast,SHORT,0.09072,0.09586224,0.08043552,0.00514224,0.0176421170540464,0.0123494819378325,0.05056162295030888,close,-0.04667226733874811,close,-0.9178879243286976,close,-0.421995083854508,close,-1.0,sl_first
60d,DOGE/USDT:USDT,2026-03-23T07:00:00+00:00,15m_fast,SHORT,0.09031,0.09544015,0.08004971,0.00513015,0.0176037737687981,0.0123226416381587,0.07602116897166777,close,-0.8888628987456496,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
60d,DOGE/USDT:USDT,2026-03-23T07:00:00+00:00,aligned_trend,SHORT,0.09031,0.09544015,0.08004971,0.00513015,0.0176037737687981,0.0123226416381587,0.07602116897166777,close,-0.8888628987456496,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
60d,DOGE/USDT:USDT,2026-03-23T16:00:00+00:00,4h_flip,LONG,0.09376,0.08731164,0.10665671,0.00644836,0.0145401311341178,0.0101780917938824,0.17058600946597333,close,0.04962502093555583,close,-0.07133596759486165,close,0.3349688913150024,close,-0.5815432140885418,close
60d,DOGE/USDT:USDT,2026-03-24T08:00:00+00:00,aligned_trend,LONG,0.0952,0.0886621,0.1082758,0.0065379,0.0145612505544593,0.0101928753881215,-0.157542941923248,close,-0.29061319383900225,close,0.24013827069854052,close,-0.3839153244925759,close,-0.5919331895562814,close
60d,DOGE/USDT:USDT,2026-03-25T00:00:00+00:00,1h_continuation,LONG,0.09506,0.088679,0.107822,0.006381,0.0148973515123021,0.0104281460586114,0.018805829807239476,close,0.2679830747531718,close,0.16768531578122356,close,-0.47798150760069125,close,-0.5767121140887013,close
60d,DOGE/USDT:USDT,2026-03-26T08:00:00+00:00,4h_flip,SHORT,0.09269,0.09864747,0.08077507,0.00595747,0.0155586180039513,0.0108910326027659,0.2383562149704473,close,0.3004631160542982,close,0.08728537449621948,close,0.2568204288061861,close,-0.03021416809484556,close
60d,DOGE/USDT:USDT,2026-03-27T10:00:00+00:00,1h_continuation,SHORT,0.09099,0.09624291,0.08048417,0.0052529099999999,0.0173218273299942,0.0121252791309959,0.22463739146492573,close,0.23986704512356413,close,0.0038074134146609223,close,0.02284448048795761,close,-0.03045930731727681,close
60d,DOGE/USDT:USDT,2026-03-28T03:30:00+00:00,15m_fast,SHORT,0.09,0.09511004,0.07977993,0.00511004,0.0176123865957996,0.0123286706170597,-0.10763125141877732,close,-0.2172194346815289,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
60d,DOGE/USDT:USDT,2026-03-28T16:00:00+00:00,4h_flip,LONG,0.094,0.08857979,0.10484041,0.0054202099999999,0.0173425014897946,0.0121397510428562,-0.32655561315890463,close,-0.5682436658358359,close,-0.7176843701627937,close,-1.0,sl_first,-1.0,sl_first
60d,DOGE/USDT:USDT,2026-03-29T16:00:00+00:00,adaptive_trend_route,SHORT,0.09011,0.0942099277642349,0.08191014447153,0.0040999277642349,0.021978436007107,0.0153849052049749,-0.11219709869348005,close,-0.07073295352414981,close,-0.673182592160877,close,-0.06341575143544745,close,-1.0,sl_first
60d,DOGE/USDT:USDT,2026-03-31T00:00:00+00:00,adaptive_trend_route,SHORT,0.09078,0.0951541750318904,0.0820316499362191,0.0043741750318904,0.020753627675655,0.0145275393729585,-0.19432235651362503,close,-0.10287654168368478,close,-0.34292180561227836,close,-0.3109157704217988,close,-0.09144581482994027,close
60d,DOGE/USDT:USDT,2026-04-01T16:00:00+00:00,adaptive_trend_route,LONG,0.09302,0.088688999754374,0.1016820004912519,0.0043310002456259,0.0214777175535706,0.0150344022874994,-0.04617870899499395,close,-0.2031863195779689,close,-0.6303393777816517,close,-0.3532671238116944,close,-0.5887785396861585,close
60d,DOGE/USDT:USDT,2026-04-02T08:00:00+00:00,adaptive_trend_route,SHORT,0.0902,0.094650731414393,0.0812985371712139,0.004450731414393,0.0202663318905979,0.0141864323234185,0.06515782980347498,close,-0.02022139545624935,close,-0.20895441971459325,close,-0.2516440323444554,close,-0.6313569025785005,close
60d,DOGE/USDT:USDT,2026-04-04T04:00:00+00:00,adaptive_trend_route,SHORT,0.09118,0.0947265932634367,0.0840868134731265,0.0035465932634367,0.0257091787039726,0.0179964250927808,-0.03947450119057047,close,0.028196072278979467,close,-0.0479333228742647,close,-0.3101567950687663,close,-1.0,sl_first
60d,DOGE/USDT:USDT,2026-04-05T08:00:00+00:00,adaptive_trend_route,SHORT,0.09003,0.0931774412192753,0.0837351175614493,0.0031474412192753,0.028604187887178,0.0200229315210246,-0.08578396900520162,close,-0.18745385819654956,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
60d,DOGE/USDT:USDT,2026-04-06T08:00:00+00:00,adaptive_trend_route,LONG,0.09205,0.0887081253972131,0.0987337492055736,0.0033418746027868,0.0275444207042473,0.0192810944929731,0.28726392043538723,close,0.22143260533561082,close,-0.4458575431757641,close,0.7480831261338263,close,0.11071630266780541,close
60d,DOGE/USDT:USDT,2026-04-07T04:00:00+00:00,adaptive_trend_route,SHORT,0.09045,0.0937943877028405,0.0837612245943188,0.0033443877028405,0.0270453093471118,0.0189317165429783,-0.032890923473547135,close,-0.002990083952139517,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
60d,DOGE/USDT:USDT,2026-04-08T13:30:00+00:00,15m_fast,LONG,0.09472,0.09026891,0.10362218,0.00445109,0.0212801808096443,0.014896126566751,-0.3100364180459151,close,-0.27184352596779726,close,-0.74813135658906,close,-0.4201218128593213,close,-1.0,sl_first
60d,DOGE/USDT:USDT,2026-04-09T04:00:00+00:00,4h_flip,SHORT,0.09148,0.09610283,0.08223434,0.0046228299999999,0.0197887441242702,0.0138521208869891,0.030284479420615566,close,-0.032447656522087254,close,-0.1406065115957134,close,-0.4607567226136456,close,0.13844333449424173,close
60d,DOGE/USDT:USDT,2026-04-10T01:00:00+00:00,1h_continuation,SHORT,0.0924,0.09736084,0.08247831,0.00496084,0.018625877875521,0.0130381145128647,-0.06652099241257747,close,0.06853678006143982,close,-0.2318155796195802,close,-0.12296304658082087,close,-0.1874682513445304,close
60d,DOGE/USDT:USDT,2026-04-10T20:00:00+00:00,4h_flip,LONG,0.095,0.09019774,0.10460452,0.00480226,0.0197823524757093,0.0138476467329965,-0.28111764044429166,close,-0.289447052013011,close,-0.06871764544193712,close,-0.8620940973624929,close,-0.4372941073577867,close
60d,DOGE/USDT:USDT,2026-04-11T04:00:00+00:00,15m_fast,LONG,0.09361,0.08895912,0.10291175,0.0046508799999999,0.0201273737443236,0.0140891616210265,-0.16771019677996846,close,-0.1591096738681756,close,-0.5396828127150244,close,-0.528932159075284,close,-0.1849112426035542,close
60d,DOGE/USDT:USDT,2026-04-11T19:00:00+00:00,1h_continuation,LONG,0.09392,0.08970285,0.10235429,0.00421715,0.0222709649882029,0.015589675491742,-0.0687668211944082,close,-0.5785898059115748,close,-0.6852969422477274,close,-0.5121942544135278,close,0.2750672847776328,close
60d,DOGE/USDT:USDT,2026-04-11T19:00:00+00:00,aligned_trend,LONG,0.09392,0.08970285,0.10235429,0.00421715,0.0222709649882029,0.015589675491742,-0.0687668211944082,close,-0.5785898059115748,close,-0.6852969422477274,close,-0.5121942544135278,close,0.2750672847776328,close
60d,DOGE/USDT:USDT,2026-04-12T16:00:00+00:00,4h_flip,SHORT,0.09059,0.09487824,0.08201352,0.0042882399999999,0.02112521687219,0.0147876518105329,-0.06296289386788025,close,-0.04430722161073078,close,-0.2518515754715274,close,-1.0,sl_first,-1.0,sl_first
60d,DOGE/USDT:USDT,2026-04-14T00:00:00+00:00,4h_flip,LONG,0.09409,0.08991032,0.10244936,0.0041796799999999,0.022511292730544,0.0157579049113808,-0.13637407648432434,close,-0.1291964935114678,close,-0.2847107912567529,close,0.18183210197910576,close,1.0574972246679442,close
60d,DOGE/USDT:USDT,2026-04-14T14:00:00+00:00,15m_fast,LONG,0.09704,0.09272494,0.10567011,0.0043150599999999,0.0224886791840669,0.0157420754288468,-0.5561915709167555,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
60d,DOGE/USDT:USDT,2026-04-15T17:00:00+00:00,1h_continuation,LONG,0.09441,0.08972878,0.10377243,0.00468122,0.0201678195000448,0.0141174736500314,0.15380605910425324,close,0.10253737273616882,close,0.5148230589461742,close,1.6085550347986228,close,-0.08758400587880803,close
60d,DOGE/USDT:USDT,2026-04-15T17:00:00+00:00,aligned_trend,LONG,0.09441,0.08972878,0.10377243,0.00468122,0.0201678195000448,0.0141174736500314,0.15380605910425324,close,0.10253737273616882,close,0.5148230589461742,close,1.6085550347986228,close,-0.08758400587880803,close
60d,DOGE/USDT:USDT,2026-04-16T00:00:00+00:00,1h_continuation,LONG,0.09485,0.08976732,0.10501536,0.00508268,0.0186614148441373,0.0130629903908961,0.4210377202578173,close,0.3128270912195917,close,0.8499453044456843,close,0.8873271581134362,close,-0.12788528886335512,close
60d,DOGE/USDT:USDT,2026-04-16T02:30:00+00:00,15m_fast,LONG,0.09584,0.09075732,0.10600536,0.0050826799999999,0.0188561939764061,0.0131993357834843,0.09247090117812282,close,-0.049186649562830066,close,0.30298976130703287,close,0.6925480258446486,close,-0.39939559445017786,close
60d,DOGE/USDT:USDT,2026-04-16T12:30:00+00:00,15m_fast,LONG,0.09673,0.09145698,0.10727604,0.00527302,0.0183443264011894,0.0128410284808326,0.25222737634220954,close,0.3451532518367088,close,0.4342862344538804,close,-0.16688728660236296,close,-0.42480400226056264,close
60d,DOGE/USDT:USDT,2026-04-16T16:00:00+00:00,15m_fast,LONG,0.09725,0.09162719,0.10849561,0.00562281,0.0172956226513077,0.0121069358559154,0.3805926218385475,close,0.34146627753738634,close,0.5833382241263695,close,-0.23297959561144796,close,-0.3147892246047808,close
60d,DOGE/USDT:USDT,2026-04-16T16:00:00+00:00,aligned_trend,LONG,0.09725,0.09162719,0.10849561,0.00562281,0.0172956226513077,0.0121069358559154,0.3805926218385475,close,0.34146627753738634,close,0.5833382241263695,close,-0.23297959561144796,close,-0.3147892246047808,close
60d,DOGE/USDT:USDT,2026-04-17T07:30:00+00:00,15m_fast,LONG,0.09809,0.09207459,0.11012083,0.0060154099999999,0.0163064529267331,0.0114145170487132,0.06815828015048257,close,0.46048399028496056,close,0.14130375153148625,close,-0.7381043021174074,close,-0.4155992692102523,close
60d,DOGE/USDT:USDT,2026-04-17T09:00:00+00:00,aligned_trend,LONG,0.0985,0.09252212,0.11045577,0.00597788,0.0164774133973917,0.0115341893781741,0.2609620802023446,close,0.5754548435231217,close,-0.24423374172783713,close,-0.7444110621156681,close,-1.0,sl_first
60d,DOGE/USDT:USDT,2026-04-17T12:30:00+00:00,15m_fast,LONG,0.09902,0.09307268,0.11091464,0.0059473199999999,0.0166495160845557,0.011654661259189,0.3749588049743493,close,0.16309867301574743,close,-0.5330131891339369,close,-0.6860232844373716,close,-1.0,sl_first
60d,DOGE/USDT:USDT,2026-04-17T13:00:00+00:00,aligned_trend,LONG,0.10006,0.09411268,0.11195464,0.0059473199999999,0.0168243847649025,0.0117770693354317,0.3161087683191821,close,0.013451436949754168,close,-0.6759347067250565,close,-1.0,sl_first,-1.0,sl_first
60d,DOGE/USDT:USDT,2026-04-18T12:00:00+00:00,4h_flip,SHORT,0.09595,0.10215914,0.08353171,0.00620914,0.0154530257008216,0.0108171179905751,0.0016105289943528609,close,0.19487400831676993,close,0.23835829116431506,close,0.24480040714172874,close,-0.3027794509384563,close
60d,DOGE/USDT:USDT,2026-04-19T22:00:00+00:00,1h_continuation,SHORT,0.09378,0.09943932,0.08246137,0.0056593199999999,0.0165708954432688,0.0115996268102881,-0.04240792179979368,close,-0.019436964158238257,close,-0.3321953874317102,close,-0.14666072955761683,close,-0.7262356608214547,close
60d,DOGE/USDT:USDT,2026-04-20T05:30:00+00:00,15m_fast,SHORT,0.09364,0.09922625,0.0824675,0.00558625,0.0167625867084358,0.0117338106959051,-0.1324681136719632,close,-0.20765271872902114,close,-0.30073842022823916,close,-0.6283284851197134,close,-0.6444394719176535,close
60d,DOGE/USDT:USDT,2026-04-21T20:00:00+00:00,adaptive_trend_route,SHORT,0.0938,0.097666482452226,0.0860670350955478,0.003866482452226,0.0242597764658147,0.0169818435260703,-0.34398190511230897,close,-0.6336508778384603,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
60d,DOGE/USDT:USDT,2026-04-23T16:00:00+00:00,adaptive_trend_route,LONG,0.09733,0.0934954308314578,0.1049991383370843,0.0038345691685421,0.0253822517529403,0.0177675762270582,-0.30511902343512487,close,-0.06258851762771876,close,0.19037340778430656,close,0.21123624699354857,close,,insufficient
60d,DOGE/USDT:USDT,2026-04-25T14:00:00+00:00,15m_fast,LONG,0.09823,0.09468346,0.10532308,0.00354654,0.0276974177649201,0.0193881924354441,-0.1409824786975476,close,-0.08458948721852699,close,0.08740913679248076,close,,insufficient,,insufficient
60d,DOGE/USDT:USDT,2026-04-25T23:00:00+00:00,15m_fast,LONG,0.09799,0.09389138,0.10618723,0.0040986199999999,0.0239080470987796,0.0167356329691457,-0.029278147278839716,close,0.10491336108251322,close,0.26594317111614013,close,,insufficient,,insufficient
60d,DOGE/USDT:USDT,2026-04-26T05:30:00+00:00,15m_fast,LONG,0.09841,0.09455196,0.10612608,0.0038580399999999,0.0255077707851655,0.0178554395496159,-0.007775969144955217,close,-0.007775969144955217,close,-0.025919897149849526,close,,insufficient,,insufficient
60d,DOGE/USDT:USDT,2026-04-26T15:30:00+00:00,15m_fast,LONG,0.09904,0.09526342,0.10659315,0.00377658,0.0262247853878376,0.0183573497714863,0.03177478035682949,close,-0.05560586562445436,close,,insufficient,,insufficient,,insufficient
60d,DOGE/USDT:USDT,2026-04-27T01:00:00+00:00,15m_fast,LONG,0.0999,0.09616095,0.1073781,0.00373905,0.0267180166084967,0.0187026116259477,0.013372380684931866,close,,insufficient,,insufficient,,insufficient,,insufficient
60d,ETH/USDT:USDT,2026-02-26T09:30:00+00:00,15m_fast,LONG,2064.51,1916.12252434,2361.28495132,148.3874756600003,0.0139129666490883,0.0097390766543618,0.04211945767121616,close,-0.4936400439066549,close,-0.18687560979565349,close,-1.0,sl_first,-1.0,sl_first
60d,ETH/USDT:USDT,2026-02-27T12:00:00+00:00,4h_flip,SHORT,1960.79,2116.79371645,1648.7825671,156.00371644999996,0.0125688672335472,0.008798207063483,0.08589538957743123,close,0.261339927841187,close,0.6315234165051201,close,-0.1378813305828779,close,-0.046793757008600785,close
60d,ETH/USDT:USDT,2026-02-28T06:30:00+00:00,15m_fast,SHORT,1879.3,2022.42318423,1593.05363153,143.1231842300001,0.0131306469326447,0.0091914528528513,0.16740823737890098,close,-0.14637740288347154,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
60d,ETH/USDT:USDT,2026-03-01T04:00:00+00:00,4h_flip,LONG,2022.29,1854.61229764,2357.64540472,167.67770236,0.0120605779512543,0.008442404565878,-0.09554043128289906,close,-0.2384932488766004,close,-0.3037374634980063,close,-0.08707180379090632,close,0.4890930567734445,close
60d,ETH/USDT:USDT,2026-03-01T14:00:00+00:00,15m_fast,LONG,2005.86,1844.8361648,2327.9076704,161.0238351999999,0.0124569135836854,0.0087198395085797,-0.28449204394555355,close,-0.48582869674439255,close,-0.49328100961788474,close,-0.3407570061404172,close,0.3290196133646696,close
60d,ETH/USDT:USDT,2026-03-02T16:00:00+00:00,breakout_trader_route,LONG,2046.39,2010.82679891,2153.07960327,35.56320109000012,0.0575423453817102,0.0402796417671971,-0.11106986657370196,close,-0.5539433851903566,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
60d,ETH/USDT:USDT,2026-03-05T05:00:00+00:00,15m_fast,LONG,2136.28,1946.81225882,2515.21548235,189.4677411800003,0.0112751647678665,0.0078926153375065,-0.10334213031757616,close,0.004011236927545041,close,-0.34971652476212894,close,-0.8544462450006174,close,-1.0,sl_first
60d,ETH/USDT:USDT,2026-03-06T16:00:00+00:00,4h_flip,SHORT,1976.43,2149.55095964,1630.18808071,173.12095964000014,0.0114164686015484,0.0079915280210839,-0.035177716278051434,close,-0.007104858952710096,close,-0.02171891842454431,close,0.1988782875949638,close,-0.34317046372398335,close
